gkz;haushaltshinweis;haushaltshinweis_name;unterabschnitt;unterabschnitt_name;postengruppe;postengruppe_name;betrag;jahr
40101;1;"ordentliche Ausgaben";283;"Wissenschaftliche Archive";700;Mietzinse;465496,63;2012
40101;1;"ordentliche Ausgaben";283;"Wissenschaftliche Archive";725;Bibliothektserfordernisse;8347,76;2012
40101;1;"ordentliche Ausgaben";283;"Wissenschaftliche Archive";728;"Entgelte für sonstige Leistungen";102747,14;2012
40101;1;"ordentliche Ausgaben";283;"Wissenschaftliche Archive";729;"Sonstige Ausgaben";350,17;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";401;"Materialien (soweit nicht zugeordnet)";1044,90;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";403;Handelswaren;438,12;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";457;Druckwerke;33463,90;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";500;"Geldbezüge von Beamten der Verwaltung";37644,88;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";81523,93;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";48186,48;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";560;" Reisegebühren";553,14;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";23426,12;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";630;Postdienste;10868,74;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";631;Telekommunikationsdienste;450,50;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";650;"Zinsen für Finanzschulden - Inland";2978,50;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";700;Mietzinse;14685,55;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";728;"Entgelte für sonstige Leistungen";11029,70;2012
40101;1;"ordentliche Ausgaben";289;"Forschung und Wissenschaft - sonstige Einrichtungen und Maßnahmen";760;"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";49736,25;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;043;Betriebsausstattung;923,99;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;298;Rücklagen;1038714,41;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";14,95;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;401;"Materialien (soweit nicht zugeordnet)";3187,20;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;457;Druckwerke;3391,78;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;500;"Geldbezüge von Beamten der Verwaltung";103779,14;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";473205,00;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";5297,99;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;560;" Reisegebühren";11804,77;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";24357,92;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";79882,33;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;590;"Freiwillige Sozialleistungen";364,00;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;600;Strom;322,08;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;614;"Instandhaltung von Gebäuden";9086,20;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;630;Postdienste;26282,93;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;631;Telekommunikationsdienste;5981,62;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;670;Versicherungen;607,78;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;700;Mietzinse;121901,56;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";629,05;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;728;"Entgelte für sonstige Leistungen";22776,19;2012
40101;1;"ordentliche Ausgaben";300;Kulturamt;729;"Sonstige Ausgaben";1439,71;2012
40101;1;"ordentliche Ausgaben";312;"Maßnahmen zur Förderung der bildenden Künste";043;Betriebsausstattung;3000,00;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";043;Betriebsausstattung;28585,08;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";10961,04;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";401;"Materialien (soweit nicht zugeordnet)";5027,78;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";457;Druckwerke;6958,30;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";500;"Geldbezüge von Beamten der Verwaltung";188540,79;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";4312784,71;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";520;"Geldbezüge der sonstigen Bediensteten";-76352,42;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";560;" Reisegebühren";4787,66;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";566;"Zuwendung aus  Anlass von Dienstjubiläen";235758,33;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";201351,24;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";901021,65;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";590;"Freiwillige Sozialleistungen";1484,00;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";600;Strom;14671,46;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";602;Wasser;1004,04;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";603;Wärme;23087,91;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";614;"Instandhaltung von Gebäuden";1624,33;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";616;"Instandhaltung von Maschinen und maschinellen Anlagen";4272,80;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";618;"Instandhaltung von sonstigen Anlagen";26003,64;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";620;"Personen- und Gütertransporte";2402,00;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";630;Postdienste;11383,30;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";631;Telekommunikationsdienste;7320,09;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";650;"Zinsen für Finanzschulden - Inland";4754,40;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";670;Versicherungen;6198,30;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";690;Schadensfälle;130,00;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";700;Mietzinse;81909,21;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";151369,31;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";728;"Entgelte für sonstige Leistungen";91404,49;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";729;"Sonstige Ausgaben";472,35;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";752;"Laufende Transferzahlungen an Gemeinden, Gemeindeverbände und -fonds";19350,00;2012
40101;1;"ordentliche Ausgaben";320;"Ausbildung in Musik und darstellender Kunst";760;"Pensionen und sonstige Ruhebezüge (einschließlich Dienstgeberbeiträge)";249099,23;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";043;Betriebsausstattung;2778,25;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";2759,00;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";401;"Materialien (soweit nicht zugeordnet)";71,49;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";457;Druckwerke;145,91;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";500;"Geldbezüge von Beamten der Verwaltung";73664,83;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";501;"Geldbezüge der Beamten in handwerklicher Verwendung";9460,85;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";510;"Geldbezüge der Vertragsbediensteten der Verwaltung";25285,58;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";4966,81;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";520;"Geldbezüge der sonstigen Bediensteten";98222,97;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";560;" Reisegebühren";46,56;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";5050,75;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";9618,16;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";600;Strom;-214,22;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";614;"Instandhaltung von Gebäuden";5931,51;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";618;"Instandhaltung von sonstigen Anlagen";1181,50;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";700;Mietzinse;28824,48;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";620,64;2012
40101;1;"ordentliche Ausgaben";321;"Einrichtungen in der Musikpflege";728;"Entgelte für sonstige Leistungen";23786,95;2012
40101;1;"ordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";780000,00;2012
40101;1;"ordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";600;Strom;89,84;2012
40101;1;"ordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";650;"Zinsen für Finanzschulden - Inland";247432,40;2012
40101;1;"ordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";653;"Zinsen für Finanzschulden - Ausland";317511,11;2012
40101;1;"ordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";670;Versicherungen;33163,90;2012
40101;1;"ordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";700;Mietzinse;721492,15;2012
40101;1;"ordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";751;"Laufende Transferzahlungen an Länder, Landesfonds und Landeskammern";9008896,00;2012
40101;1;"ordentliche Ausgaben";329;"Musik und darstellende Kunst - Sonstige Einrichtungen und Maßnahmen";755;"Laufende Transferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";3766300,00;2012
40101;1;"ordentliche Ausgaben";340;Museen;043;Betriebsausstattung;1746,77;2012
40101;1;"ordentliche Ausgaben";340;Museen;346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";160666,67;2012
40101;1;"ordentliche Ausgaben";340;Museen;400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";300,99;2012
40101;1;"ordentliche Ausgaben";340;Museen;401;"Materialien (soweit nicht zugeordnet)";13181,91;2012
40101;1;"ordentliche Ausgaben";340;Museen;510;"Geldbezüge der Vertragsbediensteten der Verwaltung";75873,38;2012
40101;1;"ordentliche Ausgaben";340;Museen;511;"Geldbezüge der Vertragsbediensteten in handwerklicher Verwendung";91151,32;2012
40101;1;"ordentliche Ausgaben";340;Museen;580;"Dienstgeberbeiträge zum Ausgleichsfonds für Familienbeihilfen";6910,11;2012
40101;1;"ordentliche Ausgaben";340;Museen;581;"Sonstige Dienstgeberbeiträge zur sozialen Sicherheit";35094,65;2012
40101;1;"ordentliche Ausgaben";340;Museen;590;"Freiwillige Sozialleistungen";728,00;2012
40101;1;"ordentliche Ausgaben";340;Museen;614;"Instandhaltung von Gebäuden";13160,77;2012
40101;1;"ordentliche Ausgaben";340;Museen;616;"Instandhaltung von Maschinen und maschinellen Anlagen";118686,70;2012
40101;1;"ordentliche Ausgaben";340;Museen;618;"Instandhaltung von sonstigen Anlagen";951,12;2012
40101;1;"ordentliche Ausgaben";340;Museen;650;"Zinsen für Finanzschulden - Inland";88799,31;2012
40101;1;"ordentliche Ausgaben";340;Museen;653;"Zinsen für Finanzschulden - Ausland";28893,51;2012
40101;1;"ordentliche Ausgaben";340;Museen;670;Versicherungen;2473,56;2012
40101;1;"ordentliche Ausgaben";340;Museen;700;Mietzinse;78135,53;2012
40101;1;"ordentliche Ausgaben";340;Museen;728;"Entgelte für sonstige Leistungen";4900,61;2012
40101;1;"ordentliche Ausgaben";340;Museen;759;"Laufende Transferzahlungen an netto-veranschlagte Unternehmungen";813192,94;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";2683,02;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";401;"Materialien (soweit nicht zugeordnet)";1762,99;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";457;Druckwerke;15492,96;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";521;"Geldbezüge der ganzjährig beschäftigten Arbeiter";92001,74;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";560;" Reisegebühren";1056,82;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";600;Strom;6822,80;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";602;Wasser;1345,23;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";603;Wärme;7049,31;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";614;"Instandhaltung von Gebäuden";323,33;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";616;"Instandhaltung von Maschinen und maschinellen Anlagen";7456,49;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";620;"Personen- und Gütertransporte";50,00;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";631;Telekommunikationsdienste;328,81;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";650;"Zinsen für Finanzschulden - Inland";32290,63;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";670;Versicherungen;23750,27;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";700;Mietzinse;732794,51;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";710;"Öffentliche Abgaben (Ausgaben), ohne Gebühren gemäß FAG";29460,84;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";728;"Entgelte für sonstige Leistungen";39381,77;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";755;"Laufende Transferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";4207234,37;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";768;"Sonstige laufende Transferzahluungen an private Haushalte";46300,00;2012
40101;1;"ordentliche Ausgaben";350;"Einrichtungen zur Kunstpflege";780;"Laufende Transferzahlungen an das Ausland";-6000,00;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";2000,00;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";400;"Geringwertige Wirtschaftsgüter des Anlagevermögens";2420,00;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";403;Handelswaren;5275,62;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";457;Druckwerke;7135,32;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";640;Rechtskosten;116120,00;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";650;"Zinsen für Finanzschulden - Inland";4397,61;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";653;"Zinsen für Finanzschulden - Ausland";952,53;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";728;"Entgelte für sonstige Leistungen";44548,81;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";755;"Laufende Transferzahlungen an Unternehmungen (ohne Finanzunternehmungen)";7020,00;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";757;"Laufende Transferzahlungen an private Organisationen ohne Erwerbszweck";1415170,00;2012
40101;1;"ordentliche Ausgaben";351;"Maßnahmen zur Kunstpflege";768;"Sonstige laufende Transferzahluungen an private Haushalte";265600,00;2012
40101;1;"ordentliche Ausgaben";362;Denkmalpflege;619;"Instandhaltung von Sonderanlagen";-150,00;2012
40101;1;"ordentliche Ausgaben";363;"Altstadterhaltung und Ortsbildpflege";346;"Investitionsdarlehen von Finanzunternehmungen (Kreditinstituten, Versicherungsgesellschaften und rechtlich selbstständigen Pensionskassen)";312800,00;2012
40101;1;"ordentliche Ausgaben";363;"Altstadterhaltung und Ortsbildpflege";650;"Zinsen für Finanzschulden - Inland";188413,17;2012
40101;1;"ordentliche Ausgaben";363;"Altstadterhaltung und Ortsbildpflege";653;"Zinsen für Finanzschulden - Ausland";97452,66;2012
40101;1;"ordentliche Ausgaben";381;"Maßnahmen der Kulturpflege";050;Sonderanlagen;4790,90;2012
